149.1466631,148.9820577,149.1786186,148.4386729,149.4221511,149.0338927,148.7961914,148.9009574,148.7010771,148.3118092,150.6880516,149.422968,149.8153674,147.7929913,149.2134601,148.7855143,148.8998994,148.2399764,149.1445295,149.1464168,148.2459561,150.3991887,149.3627516,148.2686479,149.0439691,149.1102602,148.1046484,149.1750951,148.8390049,149.5969625,148.8004163,149.5775241,149.4827587,149.5225012,149.3240729,148.0548934,149.4265052,149.4230042,149.7948653,148.5182475,149.3285421,150.0495038,148.1846368,148.7088559,148.5713311,149.2355564,149.3666053,148.1067664,148.4220033,149.821044,149.2520952,148.622133,149.26935,149.1389734,150.4723052,150.5287892,149.7901591,148.5216172,148.8553562,149.399815,149.1588028,149.0214579,148.8790387,148.9498842,148.4608607,148.6320404,149.3690626,149.4004119,148.3996956,147.9680994,148.2754999,150.1884272,148.8349437,149.7082932,149.3385446,148.6863371,150.3757947,148.9835934,148.0336798,151.4048636,148.4076928,149.4081947,148.289629,148.5026304,149.0580857,149.8709145,150.0392929,149.1191972,149.5228851,149.3463449,149.6031585,149.7373846,149.3104908,149.052432,149.3855945,149.8200651,148.6850151,149.5883886,148.7915272,147.6178561
146.2798345,146.7899987,146.1048246,146.543347,147.0220655,146.5827598,146.7159456,146.878206,146.7986854,146.3982478,146.0043152,146.2504705,146.1284448,145.984658,146.3502225,146.2106396,146.4767852,146.1283167,146.5673724,147.1250545,146.3903449,145.7658661,146.7081629,146.3472688,146.7405347,146.0521913,145.7687926,146.0407464,146.2453204,145.8680482,145.8988834,146.6274928,146.1844669,146.8378,146.3287848,146.5070365,147.0105454,146.7475981,146.4604852,146.3410775,146.4925333,147.0083993,146.0264389,146.0829272,146.4292251,145.8800217,146.3250985,146.0023944,146.10826,147.5111316,147.0778674,146.1391613,146.0634733,145.9993139,147.1457084,146.0404838,146.5740429,147.4331169,146.0513685,146.8667332,146.4445255,146.1549959,146.4644122,146.1180003,146.3974786,146.9154437,146.0640577,146.694092,146.9205438,146.3164479,146.0838481,146.1668759,146.9989224,146.5765741,146.2934954,146.073381,146.7239496,146.1723373,146.7616177,146.6751258,146.8138224,147.2133346,146.5127159,147.3757135,146.6251839,146.3619071,145.9087597,146.1028016,146.2205337,146.4270718,146.3090479,145.9519173,146.5562425,146.4038114,146.1613309,147.3218563,145.6344034,146.0309911,146.6199197,146.4223691
132.304951,132.3430212,132.4311977,132.4506027,132.5234847,132.5368016,132.4135559,132.5288137,132.3779706,132.5008179,132.4831777,132.4231234,132.3145729,132.5858392,132.331397,132.3790075,132.4621824,132.3437155,132.3757993,132.3838593,132.4349473,132.3948263,132.6205093,132.3084087,132.424595,132.4160978,132.4007653,132.3332884,132.2628423,132.3764662,132.2438802,132.4377052,132.3448587,132.4746512,132.4057562,132.6522059,132.56376,132.495319,132.2672173,132.4724623,132.4517408,132.3263242,132.4856845,132.4542381,132.4599052,132.3175156,132.322306,132.4033491,132.517789,132.6986706,132.3485099,132.3509722,132.3215322,132.4836185,132.4903921,132.4141269,132.5191379,132.351649,132.4411963,132.3668301,132.5598243,132.1737216,132.4393811,132.2431361,132.5233438,132.4631047,132.3400723,132.4023899,132.6421815,132.3641432,132.5470963,132.508302,132.1998018,132.5210796,132.4451564,132.3651161,132.2993223,132.5735951,132.3567506,132.2841981,132.4370825,132.5530024,132.6732651,132.3730377,132.3904163,132.3198129,132.2204938,132.5614634,132.3953148,132.341519,132.2603072,132.5138215,132.3246362,132.3556187,132.345546,132.3186966,132.4134864,132.3492179,132.3773407,132.2881592
131.1872182,131.0189892,131.2606006,131.267996,131.7386175,130.9036319,131.1810076,131.3964908,131.1997082,131.0485347,131.702588,131.0898916,131.1912358,131.1872213,131.2665409,131.2128595,131.4478457,131.0988116,131.2746263,131.313676,131.0090779,131.0852673,131.3514103,131.2363917,131.2069118,131.344371,131.215888,131.092728,131.2007971,130.9405378,131.1314713,131.230848,131.3678221,131.3927324,131.2400903,131.3312071,131.3948906,130.9428402,131.2814897,131.2086214,131.2860897,131.0726278,131.095166,131.4308303,131.2123507,131.0169757,131.2786167,131.2752115,131.1704686,131.1965219,131.1483816,131.0146664,131.3086469,131.1390847,131.2055676,131.4644793,131.4914226,131.1598663,131.181965,131.4331541,131.4374351,131.2068239,131.3489128,131.079493,131.2365638,131.2241606,130.9368551,131.1583676,131.363227,130.924176,131.1824461,131.0824545,131.369441,131.1440582,131.3668591,131.257071,131.3458461,131.2381317,131.0596604,130.9619092,131.2321296,131.2561324,131.1809702,131.1889177,131.6685861,131.4689188,131.260804,131.1116751,130.9683038,131.0797754,131.0916141,131.0811652,131.2296368,131.0944035,131.4788557,131.3269033,131.5191815,130.9033576,131.2915438,131.2474119
154.0887686,154.8038463,155.9203809,153.8907748,155.1330261,153.4032254,154.599955,154.945278,154.0223122,153.8534021,154.3846066,154.9771901,155.068297,155.0458324,153.6771055,155.0929952,155.9828205,154.7377006,153.8493144,153.7385863,154.4347778,154.8509663,154.9496278,155.84011,153.4183125,155.1691638,156.2339919,155.2994583,154.8340865,154.6671625,154.2674807,154.5577917,155.0416963,153.2562637,154.3242999,154.7043454,154.4205043,153.5909951,152.3822105,154.5387294,153.5628841,155.2135916,155.6914068,153.4372188,154.5460175,154.1521936,154.5384812,153.3677429,154.1487025,152.9348211,154.6941419,153.4688792,152.7319723,154.7488197,153.9817309,155.4464705,154.6667735,154.2351708,154.9363109,154.4915195,153.0384227,153.6657852,154.473231,155.0342095,154.3372179,153.9113111,155.1038725,154.4460088,156.0858774,154.2294291,154.5407797,155.9815423,153.8608317,154.8200231,153.7551541,154.4818315,154.6200411,154.4468839,154.2971708,156.1096415,155.0441213,155.7463212,156.214246,155.7970653,155.4046089,155.3788924,152.2058426,155.0130533,155.0295592,153.600214,153.9272015,154.7675741,154.0050327,154.4136198,153.8576902,154.1521105,153.5607434,154.9217341,153.9814219,154.8579438
142.7438303,143.1592364,142.7920183,143.3478737,143.1936841,143.1355708,143.5203042,143.1792521,142.9211109,143.2174257,143.2457518,143.2312463,142.9732635,143.7649396,143.4978599,143.0838822,143.7935001,142.6570323,143.4774548,142.9272524,142.6237576,142.849133,143.6123169,142.4339433,144.3369003,143.4956819,142.6350628,144.0736535,143.7343476,143.0564844,143.1444647,143.2460054,142.8399072,143.2153155,143.2007861,143.1005191,143.7570884,143.2468927,142.7422759,142.6933488,143.4339824,143.2752527,142.6704131,143.8253229,142.7788061,143.9596154,143.2113553,143.3854574,142.4621675,143.6650757,144.193013,143.639137,142.9927512,143.018044,143.0232309,143.9587262,143.0040952,142.7210324,143.2647459,142.8443385,143.5531485,142.9830587,143.3143411,142.8320603,143.4334997,143.4132622,143.2427802,143.4218267,143.3519654,142.8052138,144.5302061,143.6844359,142.9091355,142.9729636,142.9114053,143.5209154,143.77156,143.2034116,143.3792948,143.0436162,143.1551506,143.2982374,142.8713872,143.2431606,143.1177862,142.8648491,142.6109444,143.751807,143.4066274,143.1257208,143.2856072,143.2535699,144.0309359,143.0514739,143.6814289,144.1675721,143.2276631,143.2579984,142.9918391,143.4438251
131.6331467,131.8366376,131.4316623,131.8850851,131.8591485,131.7280677,131.6946412,132.225351,132.2728518,131.5838043,132.3268225,131.7335052,131.8097277,132.2025445,131.8131642,131.8393388,132.1139063,132.1620509,132.1933583,132.4368714,131.8340016,131.5911881,131.816963,132.0115558,131.8889639,131.695719,131.7801375,131.6653696,131.7106039,131.8513907,131.847226,131.8229296,132.1838451,131.8398268,132.1950312,131.8711675,132.0795668,132.0142845,131.7661509,131.8935026,131.737501,131.7818133,131.7878944,131.7629523,132.1693871,131.8379547,131.8380624,131.9544864,132.0346279,131.8777101,132.087329,131.8720421,131.7993769,131.7824949,131.6765554,131.864458,131.7637781,131.9014647,131.8865325,132.0498134,132.0121838,131.6747464,131.9464294,131.5452998,131.90731,132.1273291,131.9410643,131.835843,132.2369,131.6590246,131.9548688,131.7440872,131.8377476,131.8030518,131.8948693,132.0625229,131.9978924,131.6045487,131.8220577,132.1852121,131.9642261,132.0980221,131.7448026,131.9734756,132.0366554,131.9544332,131.6757371,131.9015672,131.8790051,132.0888464,131.7379021,132.1271677,131.6822084,132.0028141,131.8454092,131.7237051,131.9562927,131.735613,131.6474619,131.7366186
140.5467328,140.898629,140.1390686,140.9097383,140.7630518,140.7982585,140.4819749,140.851266,141.0344953,141.1186169,141.3287097,141.2598614,140.4834223,140.4698411,140.2352925,140.7903027,140.7365383,141.5997729,140.6467871,141.061047,141.1145795,140.6524582,141.0168794,140.7184032,140.8661206,140.8764874,140.9196449,140.410049,140.5073584,140.6231954,140.9526815,140.6884575,141.5214935,140.8445654,140.879916,140.9335295,141.12875,140.8688151,140.3629843,141.0677964,140.4378158,140.5384294,141.048169,140.7293317,141.1964167,140.8505605,140.5940284,140.7975526,140.4661676,140.5105557,141.024602,140.5586462,140.5792173,140.5295044,141.5964101,140.6847179,141.0590817,140.7975601,140.8891584,140.7054432,140.8151334,140.6647117,140.5957064,140.302989,140.487818,140.807707,140.9720408,140.7394105,140.8331263,140.8814612,140.9003342,141.0073574,140.6386661,140.795029,140.8698014,140.6475031,140.2480303,141.2464797,140.6327642,140.7372803,140.9876576,141.2006426,141.141434,140.7690853,141.0226532,140.7184264,140.69979,140.6870776,140.1155476,140.584053,140.7124231,140.4650705,141.1268884,141.0511059,141.0924073,140.5832567,140.7525199,140.8746393,141.3311822,140.9909511
138.7920905,138.9700858,139.1729775,138.8851472,138.9009328,139.7277485,139.6323148,139.0275726,139.4095809,138.9483466,138.4746205,139.2647193,139.1316233,138.7142937,138.6217596,138.8655393,139.8948142,139.3634827,139.3448893,138.9661489,138.7064419,139.0164151,138.9949387,138.7517018,139.076592,138.7894866,138.9327028,139.2990294,139.1647447,139.2204494,139.8938688,139.0240942,139.1639308,139.5586468,139.1990641,138.5959265,139.288914,138.8653396,138.3163227,139.3341629,139.5658684,139.2097318,139.2362792,139.4107788,139.0677618,138.2574868,138.7669818,139.2848145,138.6253027,139.1562769,139.2891877,138.8929852,139.0603683,139.3111281,139.336176,139.1724601,139.1470217,138.9887379,139.4017716,139.2349045,139.5462918,138.8506273,139.1398137,138.9463725,139.0358607,139.0173167,139.5567534,138.9324858,139.0027672,139.2448085,138.8943886,139.5748476,139.1480528,139.2874626,139.5326152,139.5149107,138.6235133,139.4512578,138.9388482,139.7363639,138.939495,138.91068,138.4849527,138.8713657,139.2490777,139.6696233,138.9847818,139.3349058,139.0753438,139.126584,138.9526388,139.3222924,139.5465191,139.0617537,138.8779731,138.8443304,139.0769898,138.8843109,138.8648069,139.1974225
138.1991169,135.9913027,137.3754468,136.1456409,136.9345665,137.5363883,135.7086958,137.9124268,138.1199085,135.6888918,135.5484143,136.612043,136.9314472,136.275674,135.6875728,137.9484146,137.4948252,137.9823623,136.8397317,138.0334837,135.6935186,137.3956707,136.1348853,138.6751593,136.8865691,135.9880663,137.089379,136.8494616,137.183631,135.4859608,136.8253262,137.3174187,136.3500577,135.7535494,136.0511582,135.6836938,137.0492629,137.0638316,137.7086558,136.4238433,137.6680582,137.3364171,137.0330019,137.6070864,137.940583,136.709031,136.6209831,137.0977571,138.8072007,136.8772239,137.6146813,137.8739262,136.3075398,137.2760601,137.4737906,135.3352553,136.6757766,135.9389365,136.6242297,137.3552578,136.8996178,136.4364188,136.9423423,135.5822283,137.7918324,136.4235872,136.9521323,137.6288652,135.842731,138.2235239,136.0841777,136.9973482,137.9274786,138.1090347,137.0079171,138.0869518,137.455293,137.4906159,138.3762923,137.3890581,137.2559545,135.7653477,137.0155093,136.4015878,137.9844093,137.7221473,138.2160962,136.3475347,137.1008195,138.0679193,137.0495529,136.9959214,137.7060125,136.9894929,135.8248043,137.8697469,138.5442394,137.2655877,137.5976168,136.5631178
